1225154216538333186, redglitterbass, Wed Feb 05 20:28:22 +0000 2020, -75.770041, 42.746617, @EmersynKropp ...slightly 
1225154217100357634, marauderslax, Wed Feb 05 20:28:22 +0000 2020, -78.853563, 42.896230, If you plan on playing College Lacrosse after your senior year, currently play college lacrosse, or just finished y… https://t.co/oXe6aWD3Wn 
1225154217565880323, HomeboyHarry_, Wed Feb 05 20:28:22 +0000 2020, -90.189530, 29.953748, @LeighaLei @Officialceece Watch your mouth 
1225154217582530561, RHMRJobs, Wed Feb 05 20:28:22 +0000 2020, -84.387982, 33.748995, We're hiring! Click to apply: Procurement Manager - https://t.co/Pve0nd99Kg #RHMRJobs #Purchasing 
1225154218237079554, JCQuina, Wed Feb 05 20:28:22 +0000 2020, -84.527370, 33.916276, Oh Yeah! Narcos Mexico is coming back February 13th to Netflix!! 
1225154217897316360, ChallenWStewart, Wed Feb 05 20:28:22 +0000 2020, -84.114022, 40.752455, @BradGrovito @Sailing054James Welcome fam! https://t.co/yg1Gqo7Thk 
1225154218467700748, NancyWarner4, Wed Feb 05 20:28:22 +0000 2020, -86.142922, 39.779562, @ImpeachmentHour Excellent decision!! 
1225154218580819968, tmj_PDX_secure, Wed Feb 05 20:28:22 +0000 2020, -122.676482, 45.523062, Don't submit then quit. Apply for jobs like "Security Officer for Local Hospital" at Allied Universal, then look fo… https://t.co/wEOrAqyHK1 
1225154218631233537, Roesdelma, Wed Feb 05 20:28:22 +0000 2020, -82.442694, 27.996595, El 14 sale el álbum del pinche blanco aquel (aka: Yostin Bibel) después de 4 años sin musica y weno mi belieber fru… https://t.co/Icggpxw3lQ 
1225154219130441734, NJHDARLINGS, Wed Feb 05 20:28:22 +0000 2020, -79.861034, 35.170499, @LarrieToTheEnd @linnjo88 I have a moto e5 
1225154219503521792, mzmidnightsnacc, Wed Feb 05 20:28:22 +0000 2020, -118.411907, 34.020789, Is @DevynKontur mean? 
1225154219700822016, eljefe132, Wed Feb 05 20:28:22 +0000 2020, -76.620482, 39.284713, Check out this Pretty cool interview @GlennClarkRadio thanks for the interest. @Sneaky_Bounce keep grinding #41💪🏾💪🏾 
1225154218371244033, AbstractTiffany, Wed Feb 05 20:28:22 +0000 2020, -106.789947, 32.271407, @bholtongeorgia @MongoSlade64 @Super70sSports https://t.co/3AU2kudHvu 
1225154219289780229, rolaguilars, Wed Feb 05 20:28:22 +0000 2020, -100.196134, 25.676603, El porque los hombres viven menos.#humor #FelizMiércoles #nl https://t.co/ChgoPPANp1 
